Vnum	LocaleName
27987	Scoica
27988	Harta Comorii
27989	Busola Pietrei Metin
27990	Bucata de piatra
27991	Piatra acvatica
27992	Perla Alba
27993	Perla Albastra
27994	Perla Visinie
27995	Sticla goala
27996	Sticla cu otrava
27997	Marmura Vitalitate
27998	Tolba de alchimie
27999	Sac cu Piatra Spiritului
28000	Piatra masacrului+0
28004	Piatra paranoia+0
28008	Piatra traumei+0
28012	Piatra impotriva Lycan+0
28030	Piatra patrunderii+0
28031	Piatra lovitura-fatala+0
28032	Piatra reIntoarcerii+0
28033	Piatra anti-razboinici+0
28034	Piatra anti-ninja+0
28035	Piatra anti-sura+0
28036	Piatra anti-saman+0
28037	Piatra monstrilor+0
28038	Piatra eschivei+0
28039	Piatra pitularii+0
28040	Piatra magiei+0
28041	Piatra Vitalitatii +0
28042	Piatra protectiei+0
28043	Piatra grabei+0
28044	Piatra Anti-Magie+0
28045	Piatra Anti-Magie+0
28046	Piatra Demon+0
28047	Piatra Dura Demon+0
28100	Piatra Masacrului+1
28104	Piatra Paranoia+1
28108	Piatra Traumei+1
28112	Piatra impotriva Lycan+1
28130	Piatra patrunderii+1
28131	Piatra lovitura-fatala+1
28132	Piatra reIntoarcerii+1
28133	Piatra anti-razboinici+1
28134	Piatra anti-ninja+1
28135	Piatra anti-sura+1
28136	Piatra anti-saman+1
28137	Piatra monstrilor+1
28138	Piatra eschivei+1
28139	Piatra pitularii+1
28140	Piatra magiei+1
28141	Piatra Vitalitatii +1
28142	Piatra protectiei+1
28143	Piatra grabei+1
28144	Piatra Anti-Magie+1
28145	Piatra Anti-Magie+1
28146	Piatra Demon+1
28147	Piatra Dura Demon+1
28200	Piatra Masacrului+2
28204	Piatra paranoia+2
28208	Piatra traumei+2
28212	Piatra impotriva Lycan+2
28230	Piatra patrunderii+2
28231	Piatra lovitura-fatala+2
28232	Piatra reIntoarcerii+2
28233	Piatra anti-razboinici+2
28234	Piatra anti-ninja+2
28235	Piatra anti-sura+2
28236	Piatra anti-saman+2
28237	Piatra monstrilor+2
28238	Piatra eschivei+2
28239	Piatra pitularii+2
28240	Piatra magiei+2
28241	Piatra Vitalitatii +2
28242	Piatra protectiei+2
28243	Piatra grabei+2
28244	Piatra Anti-Magie+2
28245	Piatra Anti-Magie+2
28246	Piatra Demon+2
28247	Piatra Dura Demon+2
28300	Piatra Masacrului+3
28304	Piatra Paranoia+3
28308	Piatra Traumei+3
28312	Piatra impotriva Lycan+3
28330	Piatra patrunderii+3
28331	Piatra lovitura-fatala+3
28332	Piatra reIntoarcerii+3
28333	Piatra anti-razboinici+3
28334	Piatra anti-ninja+3
28335	Piatra anti-sura+3
28336	Piatra anti-saman+3
28337	Piatra monstrilor+3
28338	Piatra eschivei+3
28339	Piatra pitularii+3
28340	Piatra magiei+3
28341	Piatra Vitalitatii +3
28342	Piatra protectiei+3
28343	Piatra grabei+3
28344	Piatra Anti-Magie+3
28345	Piatra Anti-Magie+3
28346	Piatra Demon+3
28347	Piatra Dura Demon+3
28400	Piatra Masacrului+4
28404	Piatra Paranoia+4
28408	Piatra Traumei+4
28412	Piatra impotriva Lycan+4
28430	Piatra patrunderii+4
28431	Piatra lovitura-fatala+4
28432	Piatra reIntoarcerii+4
28433	Piatra anti-razboinici+4
28434	Piatra anti-ninja+4
28435	Piatra anti-sura+4
28436	Piatra anti-saman+4
28437	Piatra monstrilor+4
28438	Piatra eschivei+4
28439	Piatra pitularii+4
28440	Piatra magiei+4
28441	Piatra Vitalitatii +4
28442	Piatra protectiei+4
28443	Piatra grabei+4
28444	Piatra Anti-Magie+4
28445	Piatra Anti-Magie+4
28446	Piatra Demon+4
28447	Piatra Dura Demon+4
28500	Piatra Masacrului+5
28504	Piatra Paranoia+5
28508	Piatra traumei+5
28512	Piatra prostiei+5
28530	Piatra patrunderii+5
28531	Piatra lovitura-fatala+5
28532	Piatra reIntoarcerii+5
28533	Piatra anti-razboinici+5
28534	Piatra anti-ninja+5
28535	Piatra anti-sura+5
28536	Piatra anti-saman+5
28537	Piatra monstrilor+5
28538	Piatra eschivei+5
28539	Piatra pitularii+5
28540	Piatra magiei+5
28541	Piatra Vitalitatii +5
28542	Piatra protectiei+5
28543	Piatra grabei+5
28600	Piatra patrunderii+6
28601	Piatra lovitura-fatala+6
28602	Piatra reIntoarcerii+6
28603	Piatra anti-razboinici+6
28604	Piatra anti-ninja+6
28605	Piatra anti-sura+6
28606	Piatra anti-saman+6
28607	Piatra monstrilor+6
28608	Piatra eschivei+6
28609	Piatra pitularii+6
28610	Piatra magiei+6
28611	Piatra Vitalitatii +6
28612	Piatra protectiei+6
28613	Piatra grabei+6
28630	Piatra acv. patrundere+5
28631	Piatra acv. lov. fat.+5
28632	Piatra acv. reIntoarc.+5
28633	Piatra acv. razboinici+5
28634	Piatra acv. ninja+5
28635	Piatra acv. sura+5
28636	Piatra acv. saman+5
28637	Piatra acv. monstrii+5
28638	Piatra acv. eschiva+5
28639	Piatra acv. pitulare+5
28640	Piatra acv. magie+5
28641	Piatra acv. vitalitate+5
28642	Piatra acv. protectie+5
28643	Piatra acv. graba+5
28700	Piatra patrunderii+7
28701	Piatra lovitura-fatala+7
28702	Piatra reIntoarcerii+7
28703	Piatra anti-razboinici+7
28704	Piatra anti-ninja+7
28705	Piatra anti-sura+7
28706	Piatra anti-saman+7
28707	Piatra Monstrilor+7
28708	Piatra eschivei+7
28709	Piatra pitularii+7
28710	Piatra magiei+7
28711	Piatra Vitalitatii +7
28712	Piatra protectiei+7
28713	Piatra grabei+7
28730	Piatra acv. patrundere+7
28731	Piatra acv. lov. fat.+7
28732	Piatra acv. reIntoarc.+7
28733	Piatra acv. razboinici+7
28734	Piatra acv. ninja+7
28735	Piatra acv. sura+7
28736	Piatra acv. saman+7
28737	Piatra acv. monstrii+7
28738	Piatra acv. eschiva+7
28739	Piatra acv. pitulare+7
28740	Piatra acv. magie+7
28741	Piatra acv. vitalitate+7
28742	Piatra acv. protectie+7
28743	Piatra acv. graba+7
28800	Piatra patrunderii+8
28801	Piatra lovitura-fatala+8
28802	Piatra reIntoarcerii+8
28803	Piatra anti-razboinici+8
28804	Piatra anti-ninja+8
28805	Piatra anti-sura+8
28806	Piatra anti-saman+8
28807	Piatra monstrilor+8
28808	Piatra eschivei+8
28809	Piatra pitularii+8
28810	Piatra magiei+8
28811	Piatra Vitalitatii +8
28812	Piatra protectiei+8
28813	Piatra grabei+8
28830	Piatra acv. patrundere+8
28831	Piatra acv. lov. fat.+8
28832	Piatra acv. reIntoarc.+8
28833	Piatra acv. razboinici+8
28834	Piatra acv. ninja+8
28835	Piatra acv. sura+8
28836	Piatra acv. saman+8
28837	Piatra acv. monstrii+8
28838	Piatra acv. eschiva+8
28839	Piatra acv. pitulare+8
28840	Piatra acv. magie+8
28841	Piatra acv. vitalitate+8
28842	piatra acv. protectie+8
28843	Piatra acv. graba+8
28900	Piatra patrunderii+9
28901	Piatra lovitura-fatala+9
28902	Piatra reIntoarcerii+9
28903	Piatra anti-razboinici+9
28904	Piatra anti-ninja+9
28905	Piatra anti-sura+9
28906	Piatra anti-saman+9
28907	Piatra monstrilor+9
28908	Piatra eschivei+9
28909	Piatra pitularii+9
28910	Piatra magiei+9
28911	Piatra Vitalitatii +9
28912	Piatra protectiei+9
28913	Piatra grabei+9
28930	Piatra acv. patrundere+9
28931	Piatra acv. lov. fat.+9
28932	Piatra acv. reIntoarc.+9
28933	Piatra acv. razboinici+9
28934	Piatra acv. ninja+9
28935	Piatra acv. sura+9
28936	Piatra acv. saman+9
28937	Piatra acv. monstrii+9
28938	Piatra acv. eschiva+9
28939	Piatra acv. pitulare+9
28940	Piatra acv. magie+9
28941	Piatra acv. vitalitate+9
28942	Piatra acv. protectie+9
28943	Piatra acv. graba+9
28960	Bucata de Piatra Sparta
29001	Scoica Iacob
29002	Scoica Iacob albastra
29003	Scoica Iacob galbena
29004	Scoica Iacob rosie
29005	Scoica Iacob verde
29006	Piatra galbena de vin
29007	Piatra albastra de vin
29008	Apa sfanta albastra
29009	Apa sfanta galbena
29010	Apa sfanta rosie
29011	Apa sfanta verde
29012	Mana Albastru Inchis Zeu
29013	Mana Domnului galbena
29014	Mana Domnului purpurie
29015	Mana Verde Inchis de Zeu
29101	Tarnacop+0
29102	Tarnacop+1
29103	Tarnacop+2
29104	Tarnacop+3
29105	Tarnacop+4
29106	Tarnacop+5
29107	Tarnacop+6
29108	Tarnacop+7
29109	Tarnacop+8
29110	Tarnacop+9
30000	Orz
30001	Papirusul Evasiv
30002	Carnati Prajiti
30003	Rat de porc
30004	Dinte de mistret
30005	Bucata armura stricata
30006	Dinte de Ork
30007	Amuleta de Ork
30008	Indrumator de esoterica
30009	Leac necunoscut
30010	Fiere de Urs
30011	Ghem
30012	Sticla de vin
30013	Ulcea de alcool
30014	Blana de Yeti
30015	Suvenirul Demonului
30016	Piatra pretioasa demon
30017	Ac Decorativ de Par
30018	Banderola rosie
30019	Coama de Foc
30020	Sambure de piersica
30021	Buc. de piatra pretioasa
30022	Coada de sarpe
30023	Blana alba de tigru
30024	Coada de cal
30025	Tolba Otrava de Paianjen
30026	Intestin de lup
30027	Blana de lup
30028	Gheara de lup
30029	Ficat de lup
30030	Lama de pumnal ruginita
30031	Obiect de Bijuterie
30032	Uniforma neagra
30033	Portelan spart
30034	Banderola alba
30035	Crema de Fata
30036	Buruiana misterioasa
30037	Gheara de tigru
30038	Blana de tigru
30039	Bucata de tesatura
30040	Foaie
30041	Shiriken
30042	Dintele unui tigru
30043	Boaba
30044	Lut
30045	Ac de scorpion
30046	Coada de scorpion
30047	Cartea blestemelor
30048	Bucata de gheata
30049	Corn de balena
30050	Glob de gheata
30051	Talisman necunoscut
30052	Steag
30053	Piele de talpa de urs
30054	Inel de cununie
30055	Foarfece de scorpion
30056	Panza de Paianjen
30057	Ochi de Paianjen
30058	Sac Oua de Paianjen
30059	Picioare de Paianjen
30060	Limba de broasca
30061	Pulpe de broasca
30062	Castron medicinal
30063	Leac de piele
30064	Piatra ascutita
30065	Clopot
30066	Piper iute
30067	piele de sarpe
30068	Friptura de tofu
30069	Gheara de lup+
30070	Blana de lup+
30071	Fiere de urs+
30072	Piele de talpa de urs+
30073	Banderola Alba+
30074	Uniforma Neagra+
30075	Shiriken+
30076	amuleta de Ork+
30077	Dinte de Ork+
30078	Indrumator de esoterica+
30079	Talisman necunoscut+
30080	Cartea Blestemelor+
30081	Coada de scorpion+
30082	Coada de sarpe+
30083	Leac necunoscut+
30084	Talisman necunoscut+
30085	Bucata de tesatura+
30086	Amintire de demon+
30087	Bijuterie de Demon+
30088	Bucata de Gheata+
30089	Blana de Yeti+
30090	Glob de gheata+
30091	Simbol de razboinic
30092	Prada salbaticilor
30093	Tolba norocoasa
30094	Tolba norocoasa
30095	Tolba norocoasa
30096	Tolba norocoasa
30097	Tolba norocoasa de bursa
30098	Tolba norocoasa
30099	Tolba norocoasa
30100	Tolba norocoasa
30101	Verigheta lui Ariyoung
30102	Secure de Aur
30103	Dinte de balena auriu
30104	Panza paianjen de desert
30105	Coada de scorpion
30106	Leac pentru Yu-Rang
30107	Dinte de balena
30108	Email ceramic
30109	Panza paianjen de desert
30110	Scrisoare d la Huahn-So
30111	Ac din Coada de Scorpion
30112	anghila
30113	Scrieri esoterice
30114	Ciuma
30115	Vindecarea ciumei
30116	Pulpe de broasca
30117	Scrisoare
30118	Cufar pt.bijuterii demon
30119	Clopot
30120	Bucata dintr-o harta
30121	Bucata dintr-o harta
30122	Bucata dintr-o harta
30123	Bucata dintr-o harta
30124	Bucata dintr-o harta
30125	Bucata dintr-o harta
30126	Bucata dintr-o harta
30127	Bucata dintr-o harta
30128	Bucata dintr-o harta
30129	Insarcinare d la calaret
30130	Sticla goala
30131	Pergamentul Norocului
30132	Cartea lui Uriel
30133	Papuci de flori
30134	Pachetelul lui Uriel
30135	Scrisoarea lui Ariyoung
30136	Arc Impodobit
30137	Sange de maimuta
30138	Nisip de desert
30139	Masea
30140	Ata de cusut
30141	Bijuterie
30142	Scrisoare
30143	Ierburi medicinale
30144	Ficatul unui tigru
30145	Leacul lui Balso
30146	Bulgare de Gheata
30147	Invatatura din Templu
30148	Fularul din Templu
30149	Inghetata cu sirop
30150	Pagini de Jurnal
30151	Piele neprelucrata lup
30152	Leac
30153	Flori
30154	Cartea secreta din templ
30155	Brelocul lui Mirine
30156	Cartea Templului Secret
30157	Varf de sageata
30158	Placinta de orez
30159	MD Voucher (1)
30160	Nota
30161	Sulita sotului
30162	Ochiul unui Paianjen
30163	Ghem de vata
30164	Traducere cartea blestem
30165	Creanga Zelkova
30166	Tablita lui Tugyi
30167	Ramura Rosie
30168	Insemnele liderilor
30169	Floare Rosie
30170	Floare Portocalie
30171	Floare Galbena
30172	Superb Buchet de Flori
30173	Blana Mu-Rang
30174	Laba de Urs
30175	Harpon de diamant
30176	Blana de Tigru lucioasa
30177	Esenta de Mosc
30178	Piatra Hieroglifa
30179	Cheie Rasucita
30180	Amuleta Zeu Dragon
30181	Pagina
30182	Jurnal Legendar
30183	Masca Sumbra de Lemn
30184	Cenusa Fermecata
30185	Gheata Neagra
30186	Lacrima fosilizata
30187	Strop de Sange
30188	Obsidian
30189	Lacrimile lui Baljit-E.
30190	Piatra Insangerata
30191	Piatra Insangerata
30192	Seva Plantei
30193	Oasele Degetului
30194	Buzduganul Orcilor
30195	Nisip Cuart
30196	Cenusa Demonului
30197	Seminte Magice
30198	Cristal de Apa
30199	Cristal Albastru
30201	Inelul razbunarii
30202	Urechea lui Tanaka
30203	Cristal
30204	Bucata de cristal
30205	Materiale de productie
30210	Buc. d piatra pretioasa
30211	Buc. d piatra pretioasa
30212	Buc. d piatra pretioasa
30213	Buc. d piatra pretioasa
30214	Buc. d piatra pretioasa
30215	Buc. d piatra pretioasa
30216	Buc. d piatra pretioasa
30217	Buc. d piatra pretioasa
30218	Buc. d piatra pretioasa
30219	Buc. d piatra pretioasa
30220	Piatra Suflet Jinunggyi
30221	Piatra Suflet Templu
30222	Piatra Suflet Sagyis
30223	Piatra Suflet Aurtumuryu
30224	Piatra Suflet Gyimok
30225	Piatra Suflet Tugyi
30226	Piatra Sufl. Padurea Sp.
30227	Piatra Suflet Lideri
30228	P. Suflet Beran-Setaou
30251	Bijuterie Rea Vointa
30252	Bijuterie Intelepciune
30253	Bijuterie Loialitate
30254	NoNAme
30255	Spirit Sabie
30256	Spirit Protectie
30257	Spirit Bijuterie
30258	Spirit Lumina
30264	Tratament
30265	Bucata Aurie Distorsionata
30266	Semiluna de Aur Stralucitor
30267	Steaua Frunzei Inghetate
30268	Steaua Aurie a Gerului
30269	Steaua Polara
30270	Ciob Piatra Dragon
30271	Ciob Piatra Dragon+
30272	Spirit Relicva Razboinic
30273	Spirit Relicva Ninja
30274	Spirit Relicva Sura
30275	Spirit Relicva saman
30276	Spirit Relicva Lycan
30280	Ciob Relicva Razboinic
30281	Ciob Relicva Ninja
30282	Ciob Relicva Sura
30283	Ciob Relicva saman
30284	Ciob Relicva Lycan
30300	Lada veche necunoscuta
30301	Harta pt. turnul Sa-Gui
30302	Harta pentru pestera Zin
30303	Cheie Bong-In
30304	Cheie Zin-Bong-In
30311	Cheia Suflet Cristalizat
30312	Totem Schimonosit
30315	Paine
30316	Platou Traditional
30317	Mancare Traditionala
30318	Fruct Binecuvantat
30319	Cap Mumificat
30320	Cap Mumificat
30321	Dovleac de Halloween
30322	Bagheta Magica
30323	Tichetul Blestemului
30324	Cheia Arahnidelor
30325	Cheia Arahnidelor
30326	Otrava Reginei Paianjen
30327	Fluierul Arahnidelor
30328	¿ë½ÅÀÇ »óÀÚ
30329	Roata Zimtata de Aur
30330	Piatra Maat
30331	Cheie de Gheata
30332	Steaua Nordului
30333	Cheie Floare de Gheata
30334	Voucher Coafura
30335	Voucher Arma
30336	Lanterna Dovleac
30337	Seminte Dovleac
30338	Voucher Coafura+
30339	Voucher Arma+
30341	Inel Focul Dragonului
30342	Voucher Coif Vampir
30343	Voucher Coif Vampir+
30344	Chemarea Altarelor
30346	Tichet Batalia Roiala
30500	Cutit Gravat Rubin
30501	Clema de Aur
30502	Ornament Rubin
30503	Cutit Gravat Ametist
30504	Clema de Argint
30505	Ornament Smarald
30506	Cutit Gravat Safir
30507	Clema de Bronz
30508	Ornament Safir
30509	Chinga Dragon Albastru
30510	Epolet Mare
30511	Tesatura Rosie
30512	Chinga Dragon Rosu
30513	Epolet Nobil
30514	Tesatura Violet
30515	Chinga Dragon Purpuriu
30516	Epolet Antic
30517	Tesatura Aurie
30518	Ata Aurie
30519	Carlig Auriu
30520	Catarama Aurie
30521	Bucata de Inel
30522	Colier din Zale
30523	Accesoriu de Bijuterie
30524	Piatra Fierbinte
30525	Piatra Gheata Fierbinte
30526	NoNAme
30527	NoNAme
30528	NoNAme
30529	NoNAme
30530	NoNAme
30531	NoNAme
30532	NoNAme
30533	NoNAme
30534	NoNAme
30535	NoNAme
30536	NoNAme
30537	NoNAme
30538	NoNAme
30539	NoNAme
30540	NoNAme
30541	NoNAme
30542	NoNAme
30543	NoNAme
30544	NoNAme
30545	NoNAme
30546	NoNAme
30547	NoNAme
30548	NoNAme
30549	NoNAme
30550	Curea Albastra
30551	NoNAme
30552	NoNAme
30553	NoNAme
30554	NoNAme
30555	NoNAme
30556	NoNAme
30557	NoNAme
30558	NoNAme
30559	NoNAme
30560	NoNAme
30561	NoNAme
30562	NoNAme
30563	NoNAme
30564	NoNAme
30565	NoNAme
30566	NoNAme
30567	NoNAme
30568	NoNAme
30569	NoNAme
30570	NoNAme
30571	NoNAme
30572	NoNAme
30573	NoNAme
30574	NoNAme
30575	NoNAme
30576	NoNAme
30577	NoNAme
30578	NoNAme
30579	NoNAme
30580	NoNAme
30581	NoNAme
30582	NoNAme
30583	NoNAme
30584	NoNAme
30585	NoNAme
30586	NoNAme
30600	Model Cusut
30601	Design Armura
30602	Vopsea Albastra
30603	Vopsea Rosie
30604	Vopsea Gri
30605	Foi de Aur
30606	Foi de Argint
30607	Foi de Cupru
30608	Foi de Otel
30609	Foi de Bronz
30610	Mithril
30611	Curele Dure
30612	Franghii Rezistente
30613	Piatra Driadelor
30614	Vopsea Neagra
30615	Vopsea Alba
30616	Dioxid de Titan
30617	Moneda Inceputului
30618	Piatra Lunii
30619	Vopsea Auriu Metalizat
30620	Corn Dragon Rosu
30621	Solzi Dragon Rosu
30622	Design Armura: Coif
30623	Cartea Adevarului
30624	Sufletul Adevarului
30625	Padparadscha
30626	Cianit
30627	Fructul Zeului
30628	Floare Divina
30629	Elixirul Zeului
30630	Aripi de Dragon
30639	Fragment Misterios
30640	Ornament Halloween (m)
30641	Orn Palarie Halloween(m)
30642	Ornam Insotitor Bantuit
30643	Ornament Mount Bantuit
30644	Ornament Bijuterii
30645	Ornament Insotitor
30646	Ornament Esarfa
30647	Orn Obiect de Bijuterie
30648	Ornament Carte Insotitor
30649	Ornament cu Dinti+
30650	Ornament Cor Draconis
30651	Ornament Gaya
30652	Ornament Misterios
30653	Ornament Cufar Rubin
30654	Ornament Halloween (f)
30655	Orn Palarie Halloween(f)
30977	Bilet Regatul Inghetat
30978	Fulg de Zapada Inghetat
30979	Grup de Cristale Inghetate
30980	Cristal Mare Inghetat
30981	Cristal Mic Inghetat
30982	Elixir de Daune Inghetat
30983	Elixir de Aparare Inghetat
30985	Elixir de HP Inghetat
30986	Cufar Inghetat
30987	Cufar Inghetat
31001	Copia Inscriptiei
31002	Document Vechi
31003	Antidot
31004	Clei Copac Sfintit
31005	Esenta Cristal Albastru
31006	Cuart Blestemat Rosu
31007	Roca Vulcanica
31008	Lacrima Cerului
31009	Pana din Coada Bufnitei
31010	Scrisoarea Talhar Rosu
31011	NoNAme
31012	NoNAme
31013	Pergament Inghetat
31014	NoNAme
31015	Scrisoarea Cpt. Carlig
31016	Scrisoare Lee Chung
31017	Scrisoare Sigilata
31018	Manuscris Carapax
31019	Piatra Aoi
31020	Bulb Floare de Stanca
31021	NoNAme
31022	Armura din Zale Oin
31023	NoNAme
31024	Piele Manticore
31025	NoNAme
31026	Armura Crustaceu
31027	Nisip Fin
31028	Caramida de Lut
31029	Lumina Interioara
31030	Lumina Interioara
31031	Esenta Eternitatii
31032	Perla Leviatanului
31033	Mantia Conducatorului
31034	Totem Gigant
31035	Piatra Neagra
31036	Aur Negru
31037	Punga din Piele
31038	Teren Sfant
31039	Punga cu Monede
31040	Medalie de Aur
31041	Fosila
31042	Sulita Triton
31043	Tableta Lemurilor
31044	Piatra Murasaki
31045	Piatra Akai
31046	NoNAme
31047	NoNAme
31048	NoNAme
31049	NoNAme
31050	NoNAme
31051	NoNAme
31052	NoNAme
31053	NoNAme
31054	NoNAme
31055	NoNAme
31056	NoNAme
31057	NoNAme
31058	NoNAme
31059	NoNAme
31060	NoNAme
31061	NoNAme
31062	NoNAme
31063	NoNAme
31064	NoNAme
31065	NoNAme
31066	NoNAme
31067	NoNAme
31068	NoNAme
31069	NoNAme
31070	NoNAme
31071	NoNAme
31072	NoNAme
31073	Panglica Aurului
31074	Colier Nituit
31075	Colier Ghimpat
31076	Iarba Soarelui
31077	Praf Piatra de Fundament
31078	Lumen Pur
31079	Scrisoarea lui Yak-Hwan
31080	Sange Rege de Foc
31081	Materie Neagra
31082	Inel Magma
31083	Inelul lui Samael
31084	NoNAme
31085	NoNAme
31086	Spori de Ciuperci
31087	NoNAme
31088	NoNAme
31089	NoNAme
31090	NoNAme
31091	NoNAme
31092	NoNAme
31093	Piatra Necunoscuta
31094	Ciob
31095	NoNAme
31096	Cherestea Fina
31097	Roua En-Tai
31098	Spiritul Pamantului
31099	Copac Emerald
31100	Kit Ajutor
31101	NoNAme
31102	NoNAme
31103	NoNAme
31104	Panza
31105	Lemn pentru Barca
31106	Timona
31107	Lemn Reparatii
31108	Piatra Mica Redux
31109	Piatra Rafinata Redux
31110	Piatra Medie Redux
31111	Piatra Epica Redux
31112	Piatra Legendara Redux
31113	Elixir Redux
31114	Piele Normala
31115	Nicovala
31117	snur Fin
31118	Medalia Onoarei
31120	Abraziv
31121	Otel
31122	Panza
31123	Piele Fina
31124	Ata Fina
31125	Ata Groasa
31126	Craniu Dragon
31127	Dinte Dragon
31128	Corn Razador
31129	Corn Nemere
31130	Spini Ascutiti
31131	Matase
31132	Cioburi
31133	Vopsea Normala
31134	Vopsea Imbunatatita
31135	Vopsea Speciala
31136	Piatra Normala Haos
31137	Piatra Intermediara Haos
31138	Piatra Epica Haos
31139	Cufar Beran-Setaou
31140	Cufar Jotun Thrym
31141	Cufar Razador
31142	Cufar Nemere
31143	Cufar Redux
31144	Medicament Iluzii
31145	Frunzele Vietii
31146	Volum Redux
31147	Ceas de Buzunar
31149	snur Gros
31160	Cheie Rasucita (TR)
31161	Piatra Driadelor (TR)
31162	Cherestea Fina (TR)
31163	Roua En-Tai (TR)
31164	Spiritul Pamantului (TR)
31165	Copac Emerald (TR)
31166	Kit de Ajutor (TR)
31167	Roata Zimtata Aur (TR)
31168	Piatra Maat (TR)
31169	Cheie de Gheata (TR)
31170	Steaua Nordului (TR)
31171	Cheie Floare Gheata (TR)
31180	Cheie Rasucita (RX)
31181	Piatra Driadelor (RX)
31182	Cherestea Fina (RX)
31183	Roua En-Tai (RX)
31184	Spiritul Pamantului (RX)
31185	Copac Emerald (RX)
31186	Kit de Ajutor (RX)
31187	Roata Zimtata Aur (RX)
31188	Piatra Maat (TR)
31189	Cheie de Gheata (RX)
31190	Steaua Nordului (RX)
31191	Cheie Floare Gheata (RX)
31196	RX: Ornament Sabie
31197	RX: Ornament Palos
31198	RX: Ornament Pumnal
31199	RX: Ornament Arc
31200	RX: Ornament Lama
31201	RX: Ornament Clopot
31202	RX: Ornament Gheara
31203	RX: Ornament Evantai
31204	RX: Ornam. Armura Razb.
31205	RX: Ornam. Armura Ninja
31206	RX: Ornam. Armura Sura
31207	RX: Ornam. Armura saman
31208	RX: Ornam. Armura Lycan
31209	RX: Ornam. Coif Razb.
31210	RX: Ornam. Coif Ninja
31211	RX: Ornam. Coif Sura
31212	RX: Ornam. Coif saman
31213	RX: Ornam. Coif Lycan
31216	Foaie Bruta de Metal
31217	Coif de Trol
31218	Foaie Forjata de Otel
31219	Trompeta Demonului
31220	Mesaj
31221	Nucleu Spirit Purificat
31222	Vatirul Vulturului
31223	Compas Contaminare
31224	Foi de Otel Bijuterii
31225	Piatra Runica
31226	Nucleu Poluat
31227	Gheara Argos
31228	Zale Argos
31229	Suflet Impietrit Poluat
31230	Nucleu Purificat
31231	Metin de Cristal
31232	Vatir Impletit
31233	Piatra sarpe
31234	Piatra sarpe+
31235	Cap Dragon Alb
31236	Solzi Dragon Alb
31237	Piatra Suflet Nord
31238	Scoica Sclipitoare
31239	Perla Alba Sclipitoare
31240	Perla Albastra Sclipit.
31241	Perla Visinie Sclipitoar
31242	Piatra Arma Nordica
31243	Piatra Arma Nordica+
31244	Piatra Manusi Nordice
31245	Piele Groasa
31246	Ornament Manusi
31247	Runa Rosie Sung Ma
31248	Runa Mov Sung Ma
31249	Runa Albastra Sung Ma
31250	Runa Verde Sung Ma
31251	Intaritor Piele
31252	Intaritor Piele+
31253	Cufar Maestru Gnoll
31254	Cufar Maestru Ahtrin
31255	Cufar cu Fir de Aur
31256	Cufar Labirint
31257	Material sarpe
31258	Matase sarpe
31259	Nicovala Nordica
31261	Piatra Misterioasa
31262	Lustru sarpe
31263	Tocila Nordica
31270	Esenta Talisman
33001	Insigna Zi
33002	Insigna Chou
33003	Insigna Yin
33004	Insigna Mao
33005	Insigna Chen
33006	Insigna Si
33007	Insigna Wu
33008	Insigna Wei
33009	Insigna Shen
33010	Insigna You
33011	Insigna Xu
33012	Insigna Hai
33013	Insigna Jia
33014	Amuleta Blindata
33015	Focul Inghetat
33016	Runa de Ger
33017	Cufarul Ynari
33018	Pergamentul Renasterii
33019	Moneda Dovleac
33020	Elixirul Timpului Frant
33021	Insigna Ren
33022	Matura Fermecata
33023	Cufarul Marelui Dovleac
33024	Insigna Zodiac
33025	Prisma ReInvierii
33026	Comoara Aurelion
33027	Cufar Promoter
33028	Comoara Astrala
33029	Cutie Rosie Zodiac
33030	Cutie Albastra Zodiac
33031	Floare elementala
33032	Prisma ReInvierii (Task)
33033	Cufar Zodiac Aur
35000	Ierburi medicinale+
35001	Ficatul unui tigru+
35002	Trandafir Galben
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38007	MD Voucher (1000)
38008	Spiritul Tigrului
38009	Puterea Tigrului
38010	Pachet de Yang
38011	Pachet de Yang
38012	Char-Transfer
38013	Char-Rename
38014	Auto-Hunt
38015	Moneda Campionului (Mov)
38016	Moneda Campionului (Rosu)
38017	TC Voucher (50)
38018	TC Voucher (100)
38020	¼s¸¶ÇÁ¸®¹Ì¾ö¹öÇÁ
38050	Cufarul Pescarului
38051	Cristal Tigru Regal
38052	Cufarul Regilor
38053	Cufarul Iernii Eterne
38054	Cufar Furtuna de Nisip
38055	Cutie cu Pui
38056	Cufar de Sarbatoare
38057	Cufarul Nordului
38058	Lic. Intelepciunii (3h)
38059	Masca Emotiei
38060	Sacul Emotiilor
38100	Chaos Incepator
38101	Chaos Avansat
38102	Chaos Expert
38103	Chaos Maestru
38200	Rufus
38201	Rufus
38305	Autorizatie Teren
39001	Piatra Magica
39002	Inelul Experientei (1h)
39003	Vin de Flori de Piersic
39004	Marmura Binecuvantata
39005	Minereu Magic de Cupru
39006	Mantia Curajului
39007	Manualul Fierarului
39008	Pergamentul Exorcizarii
39009	Pergam. Reset Abilitate
39010	Licoarea Atacului+10
39011	Binecuvantarea Vietii
39012	Binecuvantarea Magiei
